"day","n","group","any","rand"
181,0,1,0,2126
181,0,1,0,2269
181,0,1,0,6437
181,0,1,0,3813
181,0,1,0,5213
181,0,1,0,5901
181,0,1,0,1655
181,0,1,0,9136
181,0,1,0,3695
181,0,1,0,5887
181,0,1,0,2416
181,0,1,0,3073
181,0,1,0,6399
181,0,1,0,1883
182,0,1,0,2379
182,0,1,0,2698
182,0,1,0,3052
182,0,1,0,1314
182,0,1,0,9299
182,0,1,0,7355
182,0,1,0,4399
182,1,1,1,6087
182,0,1,0,1456
182,0,1,0,6175
182,0,1,0,1012
182,0,1,0,9149
182,0,1,0,5532
182,0,1,0,4021
182,0,1,0,2126
182,0,1,0,2269
182,0,1,0,6437
182,0,1,0,3813
182,0,1,0,5213
182,0,1,0,5901
182,0,1,0,1655
182,0,1,0,9136
182,0,1,0,3695
182,0,1,0,5887
182,0,1,0,2416
182,0,1,0,3073
182,0,1,0,6399
182,0,1,0,1883
183,0,1,0,2379
183,0,1,0,2698
183,0,1,0,3052
183,0,1,0,1314
183,0,1,0,9299
183,0,1,0,7355
183,0,1,0,4399
183,0,1,0,6087
183,0,1,0,1456
183,0,1,0,6175
183,0,1,0,1012
183,0,1,0,9149
183,0,1,0,5532
183,0,1,0,4021
183,0,1,0,2126
183,0,1,0,2269
183,0,1,0,6437
183,0,1,0,3813
183,0,1,0,5213
183,0,1,0,5901
183,0,1,0,1655
183,0,1,0,9136
183,0,1,0,3695
183,0,1,0,5887
183,0,1,0,2416
183,0,1,0,3073
183,0,1,0,6399
183,0,1,0,1883
184,0,1,0,2379
184,0,1,0,2698
184,0,1,0,3052
184,0,1,0,1314
184,0,1,0,9299
184,0,1,0,7355
184,0,1,0,4399
184,1,1,1,6087
184,0,1,0,1456
184,0,1,0,6175
184,0,1,0,1012
184,0,1,0,9149
184,0,1,0,5532
184,0,1,0,4021
184,0,1,0,2126
184,0,1,0,2269
184,0,1,0,6437
184,0,1,0,3813
184,0,1,0,5213
184,0,1,0,5901
184,0,1,0,1655
184,0,1,0,9136
184,0,1,0,3695
184,0,1,0,5887
184,0,1,0,2416
184,0,1,0,3073
184,0,1,0,6399
184,0,1,0,1883
185,0,1,0,2379
185,0,1,0,2698
185,0,1,0,3052
185,0,1,0,1314
185,0,1,0,9299
185,0,1,0,7355
185,0,1,0,4399
185,0,1,0,6087
185,0,1,0,1456
185,0,1,0,6175
185,0,1,0,1012
185,0,1,0,9149
185,0,1,0,5532
185,0,1,0,4021
185,0,1,0,2126
185,0,1,0,2269
185,0,1,0,6437
185,0,1,0,3813
185,0,1,0,5213
185,0,1,0,5901
185,0,1,0,1655
185,0,1,0,9136
185,0,1,0,3695
185,0,1,0,5887
185,0,1,0,2416
185,0,1,0,3073
185,0,1,0,6399
185,0,1,0,1883
186,0,1,0,2379
186,0,1,0,2698
186,0,1,0,3052
186,0,1,0,1314
186,0,1,0,9299
186,1,1,1,7355
186,0,1,0,4399
186,1,1,1,6087
186,0,1,0,1456
186,0,1,0,6175
186,0,1,0,1012
186,0,1,0,9149
186,0,1,0,5532
186,0,1,0,4021
186,0,1,0,2126
186,0,1,0,2269
186,0,1,0,6437
186,0,1,0,3813
186,0,1,0,5213
186,0,1,0,5901
186,0,1,0,1655
186,0,1,0,9136
186,0,1,0,3695
186,0,1,0,5887
186,0,1,0,2416
186,0,1,0,3073
186,0,1,0,6399
186,0,1,0,1883
187,0,1,0,2379
187,0,1,0,2698
187,0,1,0,3052
187,0,1,0,1314
187,0,1,0,9299
187,0,1,0,7355
187,0,1,0,4399
187,0,1,0,6087
187,0,1,0,1456
187,0,1,0,6175
187,0,1,0,1012
187,0,1,0,9149
187,0,1,0,5532
187,0,1,0,4021
187,0,1,0,2126
187,0,1,0,2269
187,0,1,0,6437
187,0,1,0,3813
187,0,1,0,5213
187,0,1,0,5901
187,0,1,0,1655
187,0,1,0,9136
187,0,1,0,3695
187,0,1,0,5887
187,0,1,0,2416
187,0,1,0,3073
187,0,1,0,6399
187,0,1,0,1883
188,0,1,0,2379
188,0,1,0,2698
188,0,1,0,3052
188,0,1,0,1314
188,0,1,0,9299
188,0,1,0,7355
188,0,1,0,4399
188,1,1,1,6087
188,0,1,0,1456
188,0,1,0,6175
188,0,1,0,1012
188,0,1,0,9149
188,0,1,0,5532
188,0,1,0,4021
188,0,1,0,2126
188,0,1,0,2269
188,0,1,0,6437
188,0,1,0,3813
188,0,1,0,5213
188,0,1,0,5901
188,0,1,0,1655
188,0,1,0,9136
188,0,1,0,3695
188,0,1,0,5887
188,0,1,0,2416
188,0,1,0,3073
188,0,1,0,6399
188,0,1,0,1883
189,0,1,0,2379
189,0,1,0,2698
189,0,1,0,3052
189,0,1,0,1314
189,0,1,0,9299
189,0,1,0,7355
189,0,1,0,4399
189,1,1,1,6087
189,0,1,0,1456
189,0,1,0,6175
189,0,1,0,1012
189,0,1,0,9149
189,0,1,0,5532
189,0,1,0,4021
189,0,1,0,2126
189,0,1,0,2269
189,0,1,0,6437
189,0,1,0,3813
189,0,1,0,5213
189,0,1,0,5901
189,0,1,0,1655
189,0,1,0,9136
189,0,1,0,3695
189,0,1,0,5887
189,0,1,0,2416
189,0,1,0,3073
189,0,1,0,6399
189,0,1,0,1883
190,0,1,0,2379
190,0,1,0,2698
190,0,1,0,3052
190,0,1,0,1314
190,0,1,0,9299
190,0,1,0,7355
190,0,1,0,4399
190,0,1,0,6087
190,0,1,0,1456
190,0,1,0,6175
190,0,1,0,1012
190,0,1,0,9149
190,0,1,0,5532
190,0,1,0,4021
190,0,1,0,2126
190,0,1,0,2269
190,0,1,0,6437
190,0,1,0,3813
190,0,1,0,5213
190,0,1,0,5901
190,0,1,0,1655
190,0,1,0,9136
190,0,1,0,3695
190,0,1,0,5887
190,0,1,0,2416
190,0,1,0,3073
190,0,1,0,6399
190,0,1,0,1883
191,0,1,0,2379
191,0,1,0,2698
191,0,1,0,3052
191,0,1,0,1314
191,0,1,0,9299
191,0,1,0,7355
191,0,1,0,4399
191,0,1,0,6087
191,0,1,0,1456
191,0,1,0,6175
191,0,1,0,1012
191,0,1,0,9149
191,0,1,0,5532
191,0,1,0,4021
191,0,1,0,2126
191,0,1,0,2269
191,0,1,0,6437
191,0,1,0,3813
191,0,1,0,5213
191,0,1,0,5901
191,0,1,0,1655
191,0,1,0,9136
191,0,1,0,3695
191,0,1,0,5887
191,0,1,0,2416
191,0,1,0,3073
191,0,1,0,6399
191,0,1,0,1883
192,0,1,0,2379
192,0,1,0,2698
192,0,1,0,3052
192,0,1,0,1314
192,0,1,0,9299
192,0,1,0,7355
192,0,1,0,4399
192,1,1,1,6087
192,0,1,0,1456
192,0,1,0,6175
192,0,1,0,1012
192,0,1,0,9149
192,0,1,0,5532
192,0,1,0,4021
192,0,1,0,2126
192,0,1,0,2269
192,0,1,0,6437
192,0,1,0,3813
192,0,1,0,5213
192,0,1,0,5901
192,0,1,0,1655
192,0,1,0,9136
192,0,1,0,3695
192,0,1,0,5887
192,0,1,0,2416
192,0,1,0,3073
192,0,1,0,6399
192,0,1,0,1883
193,0,1,0,2379
193,0,1,0,2698
193,0,1,0,3052
193,0,1,0,1314
193,0,1,0,9299
193,0,1,0,7355
193,0,1,0,4399
193,0,1,0,6087
193,0,1,0,1456
193,0,1,0,6175
193,0,1,0,1012
193,0,1,0,9149
193,0,1,0,5532
193,0,1,0,4021
193,0,1,0,2126
193,0,1,0,2269
193,0,1,0,6437
193,0,1,0,3813
193,0,1,0,5213
193,0,1,0,5901
193,0,1,0,1655
193,0,1,0,9136
193,0,1,0,3695
193,0,1,0,5887
193,0,1,0,2416
193,0,1,0,3073
193,0,1,0,6399
193,0,1,0,1883
194,0,1,0,2379
194,0,1,0,2698
194,0,1,0,3052
194,0,1,0,1314
194,0,1,0,9299
194,0,1,0,7355
194,0,1,0,4399
194,1,1,1,6087
194,0,1,0,1456
194,0,1,0,6175
194,0,1,0,1012
194,0,1,0,9149
194,0,1,0,5532
194,0,1,0,4021
194,0,1,0,2126
194,0,1,0,2269
194,0,1,0,6437
194,0,1,0,3813
194,0,1,0,5213
194,0,1,0,5901
194,0,1,0,1655
194,0,1,0,9136
194,0,1,0,3695
194,0,1,0,5887
194,0,1,0,2416
194,0,1,0,3073
194,0,1,0,6399
194,0,1,0,1883
195,0,1,0,2379
195,0,1,0,2698
195,0,1,0,3052
195,0,1,0,1314
195,0,1,0,9299
195,0,1,0,7355
195,0,1,0,4399
195,2,1,1,6087
195,0,1,0,1456
195,0,1,0,6175
195,0,1,0,1012
195,0,1,0,9149
195,0,1,0,5532
195,0,1,0,4021
195,0,1,0,2126
195,1,1,1,2269
195,0,1,0,6437
195,0,1,0,3813
195,0,1,0,5213
195,0,1,0,5901
195,0,1,0,1655
195,0,1,0,9136
195,0,1,0,3695
195,0,1,0,5887
195,0,1,0,2416
195,0,1,0,3073
195,0,1,0,6399
195,0,1,0,1883
196,0,1,0,2379
196,0,1,0,2698
196,0,1,0,3052
196,0,1,0,1314
196,0,1,0,9299
196,0,1,0,7355
196,0,1,0,4399
196,0,1,0,6087
196,0,1,0,1456
196,0,1,0,6175
196,0,1,0,1012
196,0,1,0,9149
196,0,1,0,5532
196,0,1,0,4021
196,0,1,0,2126
196,0,1,0,2269
196,0,1,0,6437
196,0,1,0,3813
196,0,1,0,5213
196,0,1,0,5901
196,0,1,0,1655
196,0,1,0,9136
196,0,1,0,3695
196,0,1,0,5887
196,0,1,0,2416
196,0,1,0,3073
196,0,1,0,6399
196,0,1,0,1883
197,0,1,0,2379
197,0,1,0,2698
197,0,1,0,3052
197,0,1,0,1314
197,0,1,0,9299
197,0,1,0,7355
197,0,1,0,4399
197,0,1,0,6087
197,0,1,0,1456
197,0,1,0,6175
197,0,1,0,1012
197,0,1,0,9149
197,0,1,0,5532
197,0,1,0,4021
197,0,1,0,2126
197,0,1,0,2269
197,0,1,0,6437
197,0,1,0,3813
197,0,1,0,5213
197,0,1,0,5901
197,0,1,0,1655
197,0,1,0,9136
197,0,1,0,3695
197,0,1,0,5887
197,0,1,0,2416
197,0,1,0,3073
197,0,1,0,6399
197,0,1,0,1883
198,0,1,0,2379
198,0,1,0,2698
198,0,1,0,3052
198,0,1,0,1314
198,0,1,0,9299
198,0,1,0,7355
198,0,1,0,4399
198,0,1,0,6087
198,0,1,0,1456
198,0,1,0,6175
198,0,1,0,1012
198,0,1,0,9149
198,0,1,0,5532
198,0,1,0,4021
198,0,1,0,2126
198,0,1,0,2269
198,0,1,0,6437
198,0,1,0,3813
198,0,1,0,5213
198,0,1,0,5901
198,0,1,0,1655
198,0,1,0,9136
198,0,1,0,3695
198,0,1,0,5887
198,0,1,0,2416
198,0,1,0,3073
198,0,1,0,6399
198,0,1,0,1883
199,0,1,0,2379
199,0,1,0,2698
199,0,1,0,3052
199,0,1,0,1314
199,0,1,0,9299
199,0,1,0,7355
199,0,1,0,4399
199,0,1,0,6087
199,0,1,0,1456
199,0,1,0,6175
199,0,1,0,1012
199,0,1,0,9149
199,0,1,0,5532
199,0,1,0,4021
199,0,1,0,2126
199,0,1,0,2269
199,0,1,0,6437
199,0,1,0,3813
199,0,1,0,5213
199,0,1,0,5901
199,0,1,0,1655
199,0,1,0,9136
199,0,1,0,3695
199,0,1,0,5887
199,0,1,0,2416
199,0,1,0,3073
199,0,1,0,6399
199,0,1,0,1883
200,0,1,0,2379
200,0,1,0,2698
200,0,1,0,3052
200,0,1,0,1314
200,0,1,0,9299
200,0,1,0,7355
200,0,1,0,4399
200,0,1,0,6087
200,0,1,0,1456
200,0,1,0,6175
200,0,1,0,1012
200,0,1,0,9149
200,0,1,0,5532
200,0,1,0,4021
200,0,1,0,2126
200,0,1,0,2269
200,0,1,0,6437
200,0,1,0,3813
200,0,1,0,5213
200,0,1,0,5901
200,0,1,0,1655
200,0,1,0,9136
200,0,1,0,3695
200,0,1,0,5887
200,0,1,0,2416
200,0,1,0,3073
200,0,1,0,6399
200,0,1,0,1883
201,0,1,0,2379
201,0,1,0,2698
201,0,1,0,3052
201,0,1,0,1314
201,0,1,0,9299
201,0,1,0,7355
201,0,1,0,4399
201,1,1,1,6087
201,0,1,0,1456
201,0,1,0,6175
201,0,1,0,1012
201,0,1,0,9149
201,0,1,0,5532
201,0,1,0,4021
201,0,1,0,2126
201,0,1,0,2269
201,0,1,0,6437
201,0,1,0,3813
201,0,1,0,5213
201,0,1,0,5901
201,0,1,0,1655
201,0,1,0,9136
201,0,1,0,3695
201,0,1,0,5887
201,0,1,0,2416
201,0,1,0,3073
201,0,1,0,6399
201,0,1,0,1883
202,0,1,0,2379
202,0,1,0,2698
202,0,1,0,3052
202,0,1,0,1314
202,0,1,0,9299
202,0,1,0,7355
202,0,1,0,4399
202,0,1,0,6087
202,0,1,0,1456
202,0,1,0,6175
202,0,1,0,1012
202,0,1,0,9149
202,0,1,0,5532
202,0,1,0,4021
202,0,1,0,2126
202,0,1,0,2269
202,0,1,0,6437
202,0,1,0,3813
202,0,1,0,5213
202,0,1,0,5901
202,0,1,0,1655
202,0,1,0,9136
202,0,1,0,3695
202,0,1,0,5887
202,0,1,0,2416
202,0,1,0,3073
202,0,1,0,6399
202,0,1,0,1883
203,0,1,0,2379
203,0,1,0,2698
203,0,1,0,3052
203,0,1,0,1314
203,0,1,0,9299
203,0,1,0,7355
203,0,1,0,4399
203,1,1,1,6087
203,0,1,0,1456
203,0,1,0,6175
203,0,1,0,1012
203,0,1,0,9149
203,0,1,0,5532
203,0,1,0,4021
203,0,1,0,2126
203,0,1,0,2269
203,0,1,0,6437
203,0,1,0,3813
203,0,1,0,5213
203,0,1,0,5901
203,0,1,0,1655
203,0,1,0,9136
203,0,1,0,3695
203,0,1,0,5887
203,0,1,0,2416
203,0,1,0,3073
203,0,1,0,6399
203,0,1,0,1883
204,0,1,0,2379
204,0,1,0,2698
204,0,1,0,3052
204,0,1,0,1314
204,0,1,0,9299
204,0,1,0,7355
204,0,1,0,4399
204,0,1,0,6087
204,0,1,0,1456
204,0,1,0,6175
204,0,1,0,1012
204,0,1,0,9149
204,0,1,0,5532
204,0,1,0,4021
204,0,1,0,2126
204,0,1,0,2269
204,0,1,0,6437
204,0,1,0,3813
204,0,1,0,5213
204,0,1,0,5901
204,0,1,0,1655
204,0,1,0,9136
204,0,1,0,3695
204,0,1,0,5887
204,0,1,0,2416
204,0,1,0,3073
204,0,1,0,6399
204,0,1,0,1883
205,0,1,0,2379
205,0,1,0,2698
205,0,1,0,3052
205,0,1,0,1314
205,0,1,0,9299
205,0,1,0,7355
205,0,1,0,4399
205,0,1,0,6087
205,0,1,0,1456
205,0,1,0,6175
205,0,1,0,1012
205,0,1,0,9149
205,0,1,0,5532
205,0,1,0,4021
205,0,1,0,2126
205,1,1,1,2269
205,0,1,0,6437
205,0,1,0,3813
205,0,1,0,5213
205,0,1,0,5901
205,0,1,0,1655
205,0,1,0,9136
205,0,1,0,3695
205,0,1,0,5887
205,0,1,0,2416
205,0,1,0,3073
205,0,1,0,6399
205,0,1,0,1883
206,0,1,0,2379
206,0,1,0,2698
206,0,1,0,3052
206,0,1,0,1314
206,0,1,0,9299
206,0,1,0,7355
206,0,1,0,4399
206,0,1,0,6087
206,0,1,0,1456
206,0,1,0,6175
206,0,1,0,1012
206,0,1,0,9149
206,0,1,0,5532
206,0,1,0,4021
206,0,1,0,2126
206,0,1,0,2269
206,0,1,0,6437
206,0,1,0,3813
206,0,1,0,5213
206,0,1,0,5901
206,0,1,0,1655
206,0,1,0,9136
206,0,1,0,3695
206,0,1,0,5887
206,0,1,0,2416
206,0,1,0,3073
206,0,1,0,6399
206,0,1,0,1883
207,0,1,0,2379
207,0,1,0,2698
207,0,1,0,3052
207,0,1,0,1314
207,0,1,0,9299
207,0,1,0,7355
207,0,1,0,4399
207,0,1,0,6087
207,0,1,0,1456
207,0,1,0,6175
207,0,1,0,1012
207,0,1,0,9149
207,0,1,0,5532
207,0,1,0,4021
207,0,1,0,2126
207,0,1,0,2269
207,0,1,0,6437
207,0,1,0,3813
207,0,1,0,5213
207,0,1,0,5901
207,0,1,0,1655
207,0,1,0,9136
207,0,1,0,3695
207,0,1,0,5887
207,0,1,0,2416
207,0,1,0,3073
207,0,1,0,6399
207,0,1,0,1883
208,0,1,0,2379
208,0,1,0,2698
208,0,1,0,3052
208,0,1,0,1314
208,0,1,0,9299
208,0,1,0,7355
208,0,1,0,4399
208,0,1,0,6087
208,0,1,0,1456
208,0,1,0,6175
208,0,1,0,1012
208,0,1,0,9149
208,0,1,0,5532
208,0,1,0,4021
208,0,1,0,2126
208,1,1,1,2269
208,0,1,0,6437
208,0,1,0,3813
208,0,1,0,5213
208,0,1,0,5901
208,0,1,0,1655
208,0,1,0,9136
208,0,1,0,3695
208,0,1,0,5887
208,0,1,0,2416
208,0,1,0,3073
208,0,1,0,6399
208,0,1,0,1883
209,0,1,0,2379
209,0,1,0,2698
209,0,1,0,3052
209,0,1,0,1314
209,0,1,0,9299
209,0,1,0,7355
209,0,1,0,4399
209,1,1,1,6087
209,0,1,0,1456
209,0,1,0,6175
209,0,1,0,1012
209,0,1,0,9149
209,0,1,0,5532
209,0,1,0,4021
209,0,1,0,2126
209,1,1,1,2269
209,0,1,0,6437
209,0,1,0,3813
209,0,1,0,5213
209,0,1,0,5901
209,0,1,0,1655
209,2,1,1,9136
209,0,1,0,3695
209,0,1,0,5887
209,0,1,0,2416
209,0,1,0,3073
209,0,1,0,6399
209,0,1,0,1883
0,0,2,0,1899
0,0,2,0,3244
0,0,2,0,9129
0,0,2,0,7209
0,0,2,0,6965
0,0,2,0,9936
0,0,2,0,7578
0,0,2,0,6248
0,2,2,1,1860
0,1,2,1,3496
0,0,2,0,1830
0,0,2,0,9551
0,2,2,1,7772
0,0,2,0,5630
0,2,2,1,4991
0,0,2,0,5390
0,0,2,0,2058
0,0,2,0,4073
0,0,2,0,2489
0,0,2,0,9163
0,0,2,0,9064
0,0,2,0,2281
0,0,2,0,8509
0,0,2,0,2077
0,2,2,1,7725
0,0,2,0,8929
0,0,2,0,4123
1,0,2,0,1899
1,0,2,0,3244
1,0,2,0,9129
1,0,2,0,7209
1,0,2,0,6965
1,0,2,0,9936
1,0,2,0,7578
1,0,2,0,6248
1,0,2,0,1860
1,0,2,0,3496
1,0,2,0,1830
1,0,2,0,9551
1,0,2,0,7772
1,0,2,0,5630
1,0,2,0,4991
1,0,2,0,5390
1,0,2,0,2058
1,0,2,0,4073
1,0,2,0,2489
1,0,2,0,9163
1,0,2,0,9064
1,0,2,0,2281
1,1,2,1,8509
1,0,2,0,2077
1,0,2,0,7725
1,0,2,0,8929
1,0,2,0,4123
2,0,2,0,1899
2,0,2,0,3244
2,0,2,0,9129
2,0,2,0,7209
2,0,2,0,6965
2,0,2,0,9936
2,0,2,0,7578
2,0,2,0,6248
2,0,2,0,1860
2,1,2,1,3496
2,0,2,0,1830
2,0,2,0,9551
2,0,2,0,7772
2,0,2,0,5630
2,0,2,0,4991
2,0,2,0,5390
2,0,2,0,2058
2,0,2,0,4073
2,0,2,0,2489
2,0,2,0,9163
2,0,2,0,9064
2,1,2,1,2281
2,0,2,0,8509
2,0,2,0,2077
2,0,2,0,7725
2,0,2,0,8929
2,0,2,0,4123
3,0,2,0,1899
3,0,2,0,3244
3,0,2,0,9129
3,0,2,0,7209
3,0,2,0,6965
3,0,2,0,9936
3,0,2,0,7578
3,0,2,0,6248
3,0,2,0,1860
3,0,2,0,3496
3,0,2,0,1830
3,0,2,0,9551
3,0,2,0,7772
3,0,2,0,5630
3,0,2,0,4991
3,0,2,0,5390
3,0,2,0,2058
3,0,2,0,4073
3,0,2,0,2489
3,1,2,1,9163
3,0,2,0,9064
3,0,2,0,2281
3,0,2,0,8509
3,0,2,0,2077
3,0,2,0,7725
3,0,2,0,8929
3,0,2,0,4123
4,0,2,0,1899
4,0,2,0,3244
4,0,2,0,9129
4,0,2,0,7209
4,0,2,0,6965
4,0,2,0,9936
4,0,2,0,7578
4,0,2,0,6248
4,0,2,0,1860
4,0,2,0,3496
4,0,2,0,1830
4,0,2,0,9551
4,0,2,0,7772
4,0,2,0,5630
4,0,2,0,4991
4,0,2,0,5390
4,0,2,0,2058
4,0,2,0,4073
4,0,2,0,2489
4,0,2,0,9163
4,0,2,0,9064
4,0,2,0,2281
4,0,2,0,8509
4,0,2,0,2077
4,0,2,0,7725
4,0,2,0,8929
4,0,2,0,4123
5,0,2,0,1899
5,0,2,0,3244
5,0,2,0,9129
5,0,2,0,7209
5,0,2,0,6965
5,0,2,0,9936
5,0,2,0,7578
5,0,2,0,6248
5,1,2,1,1860
5,0,2,0,3496
5,0,2,0,1830
5,0,2,0,9551
5,0,2,0,7772
5,0,2,0,5630
5,3,2,1,4991
5,0,2,0,5390
5,0,2,0,2058
5,0,2,0,4073
5,0,2,0,2489
5,0,2,0,9163
5,0,2,0,9064
5,1,2,1,2281
5,0,2,0,8509
5,1,2,1,2077
5,0,2,0,7725
5,0,2,0,8929
5,4,2,1,4123
6,0,2,0,1899
6,0,2,0,3244
6,0,2,0,9129
6,0,2,0,7209
6,0,2,0,6965
6,0,2,0,9936
6,0,2,0,7578
6,0,2,0,6248
6,2,2,1,1860
6,1,2,1,3496
6,0,2,0,1830
6,0,2,0,9551
6,0,2,0,7772
6,0,2,0,5630
6,0,2,0,4991
6,0,2,0,5390
6,0,2,0,2058
6,0,2,0,4073
6,0,2,0,2489
6,0,2,0,9163
6,0,2,0,9064
6,0,2,0,2281
6,0,2,0,8509
6,0,2,0,2077
6,0,2,0,7725
6,0,2,0,8929
6,0,2,0,4123
7,4,2,1,1899
7,0,2,0,3244
7,0,2,0,9129
7,0,2,0,7209
7,0,2,0,6965
7,0,2,0,9936
7,0,2,0,7578
7,0,2,0,6248
7,6,2,1,1860
7,0,2,0,3496
7,0,2,0,1830
7,0,2,0,9551
7,0,2,0,7772
7,0,2,0,5630
7,0,2,0,4991
7,0,2,0,5390
7,0,2,0,2058
7,0,2,0,4073
7,0,2,0,2489
7,0,2,0,9163
7,0,2,0,9064
7,1,2,1,2281
7,1,2,1,8509
7,0,2,0,2077
7,0,2,0,7725
7,0,2,0,8929
7,1,2,1,4123
8,0,2,0,1899
8,0,2,0,3244
8,2,2,1,9129
8,0,2,0,7209
8,0,2,0,6965
8,0,2,0,9936
8,0,2,0,7578
8,0,2,0,6248
8,6,2,1,1860
8,0,2,0,3496
8,0,2,0,1830
8,0,2,0,9551
8,1,2,1,7772
8,0,2,0,5630
8,12,2,1,4991
8,0,2,0,5390
8,0,2,0,2058
8,0,2,0,4073
8,0,2,0,2489
8,0,2,0,9163
8,0,2,0,9064
8,62,2,1,2281
8,0,2,0,8509
8,0,2,0,2077
8,0,2,0,7725
8,0,2,0,8929
8,63,2,1,4123
9,0,2,0,1899
9,0,2,0,3244
9,8,2,1,9129
9,0,2,0,7209
9,0,2,0,6965
9,0,2,0,9936
9,0,2,0,7578
9,0,2,0,6248
9,1,2,1,1860
9,0,2,0,3496
9,0,2,0,1830
9,0,2,0,9551
9,4,2,1,7772
9,4,2,1,5630
9,0,2,0,4991
9,0,2,0,5390
9,0,2,0,2058
9,0,2,0,4073
9,0,2,0,2489
9,2,2,1,9163
9,2,2,1,9064
9,2,2,1,2281
9,0,2,0,8509
9,0,2,0,2077
9,1,2,1,7725
9,0,2,0,8929
9,11,2,1,4123
10,2,2,1,1899
10,0,2,0,3244
10,0,2,0,9129
10,0,2,0,7209
10,0,2,0,6965
10,0,2,0,9936
10,0,2,0,7578
10,0,2,0,6248
10,0,2,0,1860
10,0,2,0,3496
10,0,2,0,1830
10,0,2,0,9551
10,2,2,1,7772
10,1,2,1,5630
10,0,2,0,4991
10,0,2,0,5390
10,0,2,0,2058
10,0,2,0,4073
10,0,2,0,2489
10,13,2,1,9163
10,0,2,0,9064
10,21,2,1,2281
10,0,2,0,8509
10,0,2,0,2077
10,4,2,1,7725
10,1,2,1,8929
10,14,2,1,4123
11,0,2,0,1899
11,0,2,0,3244
11,1,2,1,9129
11,0,2,0,7209
11,0,2,0,6965
11,0,2,0,9936
11,0,2,0,7578
11,0,2,0,6248
11,0,2,0,1860
11,0,2,0,3496
11,0,2,0,1830
11,0,2,0,9551
11,0,2,0,7772
11,0,2,0,5630
11,5,2,1,4991
11,0,2,0,5390
11,0,2,0,2058
11,0,2,0,4073
11,0,2,0,2489
11,4,2,1,9163
11,1,2,1,9064
11,30,2,1,2281
11,12,2,1,8509
11,0,2,0,2077
11,4,2,1,7725
11,0,2,0,8929
11,32,2,1,4123
12,0,2,0,1899
12,0,2,0,3244
12,2,2,1,9129
12,3,2,1,7209
12,0,2,0,6965
12,0,2,0,9936
12,6,2,1,7578
12,0,2,0,6248
12,0,2,0,1860
12,2,2,1,3496
12,0,2,0,1830
12,0,2,0,9551
12,0,2,0,7772
12,0,2,0,5630
12,2,2,1,4991
12,0,2,0,5390
12,0,2,0,2058
12,0,2,0,4073
12,0,2,0,2489
12,1,2,1,9163
12,0,2,0,9064
12,10,2,1,2281
12,3,2,1,8509
12,10,2,1,2077
12,0,2,0,7725
12,0,2,0,8929
12,7,2,1,4123
13,3,2,1,1899
13,0,2,0,3244
13,0,2,0,9129
13,0,2,0,7209
13,0,2,0,6965
13,0,2,0,9936
13,1,2,1,7578
13,0,2,0,6248
13,0,2,0,1860
13,4,2,1,3496
13,0,2,0,1830
13,0,2,0,9551
13,4,2,1,7772
13,0,2,0,5630
13,3,2,1,4991
13,0,2,0,5390
13,0,2,0,2058
13,2,2,1,4073
13,0,2,0,2489
13,0,2,0,9163
13,0,2,0,9064
13,19,2,1,2281
13,8,2,1,8509
13,1,2,1,2077
13,0,2,0,7725
13,0,2,0,8929
13,5,2,1,4123
14,1,2,1,1899
14,19,2,1,3244
14,0,2,0,9129
14,14,2,1,7209
14,0,2,0,6965
14,0,2,0,9936
14,3,2,1,7578
14,0,2,0,6248
14,0,2,0,1860
14,0,2,0,3496
14,0,2,0,1830
14,0,2,0,9551
14,3,2,1,7772
14,0,2,0,5630
14,8,2,1,4991
14,0,2,0,5390
14,0,2,0,2058
14,0,2,0,4073
14,0,2,0,2489
14,7,2,1,9163
14,2,2,1,9064
14,15,2,1,2281
14,0,2,0,8509
14,1,2,1,2077
14,0,2,0,7725
14,0,2,0,8929
14,7,2,1,4123
15,7,2,1,1899
15,14,2,1,3244
15,4,2,1,9129
15,6,2,1,7209
15,0,2,0,6965
15,0,2,0,9936
15,0,2,0,7578
15,0,2,0,6248
15,0,2,0,1860
15,5,2,1,3496
15,0,2,0,1830
15,0,2,0,9551
15,2,2,1,7772
15,0,2,0,5630
15,53,2,1,4991
15,0,2,0,5390
15,0,2,0,2058
15,0,2,0,4073
15,0,2,0,2489
15,6,2,1,9163
15,0,2,0,9064
15,30,2,1,2281
15,6,2,1,8509
15,0,2,0,2077
15,0,2,0,7725
15,0,2,0,8929
15,47,2,1,4123
16,0,2,0,1899
16,3,2,1,3244
16,0,2,0,9129
16,1,2,1,7209
16,0,2,0,6965
16,0,2,0,9936
16,0,2,0,7578
16,0,2,0,6248
16,0,2,0,1860
16,0,2,0,3496
16,0,2,0,1830
16,0,2,0,9551
16,0,2,0,7772
16,0,2,0,5630
16,7,2,1,4991
16,0,2,0,5390
16,0,2,0,2058
16,0,2,0,4073
16,0,2,0,2489
16,6,2,1,9163
16,0,2,0,9064
16,23,2,1,2281
16,0,2,0,8509
16,0,2,0,2077
16,0,2,0,7725
16,0,2,0,8929
16,26,2,1,4123
17,3,2,1,1899
17,4,2,1,3244
17,0,2,0,9129
17,1,2,1,7209
17,0,2,0,6965
17,0,2,0,9936
17,0,2,0,7578
17,0,2,0,6248
17,0,2,0,1860
17,0,2,0,3496
17,0,2,0,1830
17,0,2,0,9551
17,0,2,0,7772
17,0,2,0,5630
